Timestamp,PM92-23 Solar PV1  15 Min Meter Extended Trend Log,PM92-52 Solar PV2   15 Min Meter Extended Trend Log,PV_1(kWH),PV_2(kWH),,,,,
17/02/2020 1:45:00 AM,0,0,0,0,,,,,
17/02/2020 1:30:00 AM,0,0,0,0,,,,,
17/02/2020 1:15:00 AM,0,0,0,0,,,,,
17/02/2020 1:00:00 AM,0,0,0,0,,,,,
17/02/2020 12:45:00 AM,0,0,0,0,,,,,
17/02/2020 12:30:00 AM,0,0,0,0,,,,,
17/02/2020 12:15:00 AM,0,0,0,0,,,,,
17/02/2020 12:00:00 AM,0,0,0,0,,,,,
16/02/2020 11:45:00 PM,0,0,0,0,,,,,
16/02/2020 11:30:00 PM,0,0,0,0,,,,,
16/02/2020 11:15:00 PM,0,0,0,0,,,,,
16/02/2020 11:00:00 PM,0,0,0,0,,,,,
16/02/2020 10:45:00 PM,0,0,0,0,,,,,
16/02/2020 10:30:00 PM,0,0,0,0,,,,,
16/02/2020 10:15:00 PM,0,0,0,0,,,,,
16/02/2020 10:00:00 PM,0,0,0,0,,,,,
16/02/2020 9:45:00 PM,0,0,0,0,,,,,
16/02/2020 9:30:00 PM,0,0,0,0,,,,,
16/02/2020 9:15:00 PM,0,0,0,0,,,,,
16/02/2020 9:00:00 PM,0,0,0,0,,,,,
16/02/2020 8:45:00 PM,0,0,0,0,,,,,
16/02/2020 8:30:00 PM,0,0,0,0,,,,,
16/02/2020 8:15:00 PM,0,0,0,0,,,,,
16/02/2020 8:00:00 PM,0,0,0,0,,,,,
16/02/2020 7:45:00 PM,0.04,0.05,0.16,0.2,,,,,
16/02/2020 7:30:00 PM,0.23,0.27,0.92,1.08,,,,,
16/02/2020 7:15:00 PM,0.52,0.52,2.08,2.08,,,,,
16/02/2020 7:00:00 PM,1.01,0.8,4.04,3.2,,,,,
16/02/2020 6:45:00 PM,1.8,1.3,7.2,5.2,,,,,
16/02/2020 6:30:00 PM,2.32,2.27,9.28,9.08,,,,,
16/02/2020 6:15:00 PM,3.05,3.63,12.2,14.52,,,,,
16/02/2020 6:00:00 PM,4.5,5.28,18,21.12,,,,,
16/02/2020 5:45:00 PM,5.38,7.08,21.52,28.32,,,,,
16/02/2020 5:30:00 PM,6.06,8.88,24.24,35.52,,,,,
16/02/2020 5:15:00 PM,6.84,10.66,27.36,42.64,,,,,
16/02/2020 5:00:00 PM,7.48,12.45,29.92,49.8,,,,,
16/02/2020 4:45:00 PM,8.3,14.48,33.2,57.92,,,,,
16/02/2020 4:30:00 PM,8.88,15.78,35.52,63.12,,,,,
16/02/2020 4:15:00 PM,9.52,16.83,38.08,67.32,,,,,
16/02/2020 4:00:00 PM,10.21,18.16,40.84,72.64,,,,,
16/02/2020 3:45:00 PM,10.82,19.03,43.28,76.12,,,,,
16/02/2020 3:30:00 PM,11.39,20,45.56,80,,,,,
16/02/2020 3:15:00 PM,12.01,20.95,48.04,83.8,,,,,
16/02/2020 3:00:00 PM,12.59,21.61,50.36,86.44,,,,,
16/02/2020 2:45:00 PM,12.95,22.06,51.8,88.24,,,,,
16/02/2020 2:30:00 PM,13.36,22.45,53.44,89.8,,,,,
16/02/2020 2:15:00 PM,13.66,22.84,54.64,91.36,,,,,
16/02/2020 2:00:00 PM,14.02,23.19,56.08,92.76,,,,,
16/02/2020 1:45:00 PM,14.38,23.36,57.52,93.44,,,,,
16/02/2020 1:30:00 PM,13.52,21.52,54.08,86.08,,,,,
16/02/2020 1:15:00 PM,14.82,23.33,59.28,93.32,,,,,
16/02/2020 1:00:00 PM,15.05,23.53,60.2,94.12,,,,,
16/02/2020 12:45:00 PM,14.65,23.41,58.6,93.64,,,,,
16/02/2020 12:30:00 PM,14.95,23.55,59.8,94.2,,,,,
16/02/2020 12:15:00 PM,15.16,23.39,60.64,93.56,,,,,
16/02/2020 12:00:00 PM,9.45,15.2,37.8,60.8,,,,,
16/02/2020 11:45:00 AM,5.53,9,22.12,36,,,,,
16/02/2020 11:30:00 AM,9.57,14.98,38.28,59.92,,,,,
16/02/2020 11:15:00 AM,13.51,21.73,54.04,86.92,,,,,
16/02/2020 11:00:00 AM,11.89,20.06,47.56,80.24,,,,,
16/02/2020 10:45:00 AM,11.5,20.41,46,81.64,,,,,
16/02/2020 10:30:00 AM,12.07,21.45,48.28,85.8,,,,,
16/02/2020 10:15:00 AM,9.33,16.72,37.32,66.88,,,,,
16/02/2020 10:00:00 AM,9.51,17.33,38.04,69.32,,,,,
16/02/2020 9:45:00 AM,9.91,17.92,39.64,71.68,,,,,
16/02/2020 9:30:00 AM,9.15,16.7,36.6,66.8,,,,,
16/02/2020 9:15:00 AM,8.52,15.25,34.08,61,,,,,
16/02/2020 9:00:00 AM,7.34,13.06,29.36,52.24,,,,,
16/02/2020 8:45:00 AM,6.27,11.34,25.08,45.36,,,,,
16/02/2020 8:30:00 AM,6.05,10.34,24.2,41.36,,,,,
16/02/2020 8:15:00 AM,4.07,6.61,16.28,26.44,,,,,
16/02/2020 8:00:00 AM,1.97,3.2,7.88,12.8,,,,,
16/02/2020 7:45:00 AM,1.7,2.66,6.8,10.64,,,,,
16/02/2020 7:30:00 AM,1.7,2.67,6.8,10.68,,,,,
16/02/2020 7:15:00 AM,1.34,2,5.36,8,,,,,
16/02/2020 7:00:00 AM,1.11,1.61,4.44,6.44,,,,,
16/02/2020 6:45:00 AM,0.55,0.81,2.2,3.24,,,,,
16/02/2020 6:30:00 AM,0.13,0.23,0.52,0.92,,,,,
16/02/2020 6:15:00 AM,0,0,0,0,,,,,
16/02/2020 6:00:00 AM,0,0,0,0,,,,,
16/02/2020 5:45:00 AM,0,0,0,0,,,,,
16/02/2020 5:30:00 AM,0,0,0,0,,,,,
16/02/2020 5:15:00 AM,0,0,0,0,,,,,
16/02/2020 5:00:00 AM,0,0,0,0,,,,,
16/02/2020 4:45:00 AM,0,0,0,0,,,,,
16/02/2020 4:30:00 AM,0,0,0,0,,,,,
16/02/2020 4:15:00 AM,0,0,0,0,,,,,
16/02/2020 4:00:00 AM,0,0,0,0,,,,,
16/02/2020 3:45:00 AM,0,0,0,0,,,,,
16/02/2020 3:30:00 AM,0,0,0,0,,,,,
16/02/2020 3:15:00 AM,0,0,0,0,,,,,
16/02/2020 3:00:00 AM,0,0,0,0,,,,,
16/02/2020 2:45:00 AM,0,0,0,0,,,,,
16/02/2020 2:30:00 AM,0,0,0,0,,,,,
16/02/2020 2:15:00 AM,0,0,0,0,,,,,
16/02/2020 2:00:00 AM,0,0,0,0,,,,,
16/02/2020 1:45:00 AM,0,0,0,0,,,,,
16/02/2020 1:30:00 AM,0,0,0,0,,,,,
16/02/2020 1:15:00 AM,0,0,0,0,,,,,
16/02/2020 1:00:00 AM,0,0,0,0,,,,,
16/02/2020 12:45:00 AM,0,0,0,0,,,,,
16/02/2020 12:30:00 AM,0,0,0,0,,,,,
16/02/2020 12:15:00 AM,0,0,0,0,,,,,
16/02/2020 12:00:00 AM,0,0,0,0,,,,,
15/02/2020 11:45:00 PM,0,0,0,0,,,,,
15/02/2020 11:30:00 PM,0,0,0,0,,,,,
15/02/2020 11:15:00 PM,0,0,0,0,,,,,
15/02/2020 11:00:00 PM,0,0,0,0,,,,,
15/02/2020 10:45:00 PM,0,0,0,0,,,,,
15/02/2020 10:30:00 PM,0,0,0,0,,,,,
15/02/2020 10:15:00 PM,0,0,0,0,,,,,
15/02/2020 10:00:00 PM,0,0,0,0,,,,,
15/02/2020 9:45:00 PM,0,0,0,0,,,,,
15/02/2020 9:30:00 PM,0,0,0,0,,,,,
15/02/2020 9:15:00 PM,0,0,0,0,,,,,
15/02/2020 9:00:00 PM,0,0,0,0,,,,,
15/02/2020 8:45:00 PM,0,0,0,0,,,,,
15/02/2020 8:30:00 PM,0,0,0,0,,,,,
15/02/2020 8:15:00 PM,0,0,0,0,,,,,
15/02/2020 8:00:00 PM,0,0,0,0,,,,,
15/02/2020 7:45:00 PM,0,0,0,0,,,,,
15/02/2020 7:30:00 PM,0,0,0,0,,,,,
15/02/2020 7:15:00 PM,0,0,0,0,,,,,
15/02/2020 7:00:00 PM,0.02,0.06,0.08,0.24,,,,,
15/02/2020 6:45:00 PM,0.07,0.13,0.28,0.52,,,,,
15/02/2020 6:30:00 PM,0.11,0.17,0.44,0.68,,,,,
15/02/2020 6:15:00 PM,0.2,0.33,0.8,1.32,,,,,
15/02/2020 6:00:00 PM,0.34,0.55,1.36,2.2,,,,,
15/02/2020 5:45:00 PM,0.68,1.08,2.72,4.32,,,,,
15/02/2020 5:30:00 PM,1,1.58,4,6.32,,,,,
15/02/2020 5:15:00 PM,1.34,2.11,5.36,8.44,,,,,
15/02/2020 5:00:00 PM,1.38,2.14,5.52,8.56,,,,,
15/02/2020 4:45:00 PM,1.08,1.66,4.32,6.64,,,,,
15/02/2020 4:30:00 PM,0.85,1.31,3.4,5.24,,,,,
15/02/2020 4:15:00 PM,0.73,1.14,2.92,4.56,,,,,
15/02/2020 4:00:00 PM,0.9,1.41,3.6,5.64,,,,,
15/02/2020 3:45:00 PM,1.16,1.81,4.64,7.24,,,,,
15/02/2020 3:30:00 PM,1.43,2.22,5.72,8.88,,,,,
15/02/2020 3:15:00 PM,2.05,3.2,8.2,12.8,,,,,
15/02/2020 3:00:00 PM,1.72,2.64,6.88,10.56,,,,,
15/02/2020 2:45:00 PM,1.41,2.2,5.64,8.8,,,,,
15/02/2020 2:30:00 PM,1.38,2.19,5.52,8.76,,,,,
15/02/2020 2:15:00 PM,1.7,2.67,6.8,10.68,,,,,
15/02/2020 2:00:00 PM,1.52,2.38,6.08,9.52,,,,,
15/02/2020 1:45:00 PM,1.54,2.41,6.16,9.64,,,,,
15/02/2020 1:30:00 PM,2.3,3.61,9.2,14.44,,,,,
15/02/2020 1:15:00 PM,1.8,2.78,7.2,11.12,,,,,
15/02/2020 1:00:00 PM,1.48,2.3,5.92,9.2,,,,,
15/02/2020 12:45:00 PM,1.34,2.11,5.36,8.44,,,,,
15/02/2020 12:30:00 PM,1.52,2.36,6.08,9.44,,,,,
15/02/2020 12:15:00 PM,1.66,2.56,6.64,10.24,,,,,
15/02/2020 12:00:00 PM,1.64,2.56,6.56,10.24,,,,,
15/02/2020 11:45:00 AM,1.34,2.09,5.36,8.36,,,,,
15/02/2020 11:30:00 AM,1.66,2.59,6.64,10.36,,,,,
15/02/2020 11:15:00 AM,2.03,3.19,8.12,12.76,,,,,
15/02/2020 11:00:00 AM,2.69,4.2,10.76,16.8,,,,,
15/02/2020 10:45:00 AM,1.93,3.02,7.72,12.08,,,,,
15/02/2020 10:30:00 AM,1.77,2.8,7.08,11.2,,,,,
15/02/2020 10:15:00 AM,1.87,2.91,7.48,11.64,,,,,
15/02/2020 10:00:00 AM,1.32,2.05,5.28,8.2,,,,,
15/02/2020 9:45:00 AM,1.04,1.61,4.16,6.44,,,,,
15/02/2020 9:30:00 AM,1.05,1.64,4.2,6.56,,,,,
15/02/2020 9:15:00 AM,0.8,1.25,3.2,5,,,,,
15/02/2020 9:00:00 AM,1.14,1.77,4.56,7.08,,,,,
15/02/2020 8:45:00 AM,0.74,1.16,2.96,4.64,,,,,
15/02/2020 8:30:00 AM,0.67,1.06,2.68,4.24,,,,,
15/02/2020 8:15:00 AM,0.49,0.78,1.96,3.12,,,,,
15/02/2020 8:00:00 AM,0.57,0.89,2.28,3.56,,,,,
15/02/2020 7:45:00 AM,0.48,0.77,1.92,3.08,,,,,
15/02/2020 7:30:00 AM,0.19,0.31,0.76,1.24,,,,,
15/02/2020 7:15:00 AM,0.28,0.47,1.12,1.88,,,,,
15/02/2020 7:00:00 AM,0.1,0.17,0.4,0.68,,,,,
15/02/2020 6:45:00 AM,0,0.02,0,0.08,,,,,
15/02/2020 6:30:00 AM,0,0,0,0,,,,,
15/02/2020 6:15:00 AM,0,0,0,0,,,,,
15/02/2020 6:00:00 AM,0,0,0,0,,,,,
15/02/2020 5:45:00 AM,0,0,0,0,,,,,
15/02/2020 5:30:00 AM,0,0,0,0,,,,,
15/02/2020 5:15:00 AM,0,0,0,0,,,,,
15/02/2020 5:00:00 AM,0,0,0,0,,,,,
15/02/2020 4:45:00 AM,0,0,0,0,,,,,
15/02/2020 4:30:00 AM,0,0,0,0,,,,,
15/02/2020 4:15:00 AM,0,0,0,0,,,,,
15/02/2020 4:00:00 AM,0,0,0,0,,,,,
15/02/2020 3:45:00 AM,0,0,0,0,,,,,
15/02/2020 3:30:00 AM,0,0,0,0,,,,,
15/02/2020 3:15:00 AM,0,0,0,0,,,,,
15/02/2020 3:00:00 AM,0,0,0,0,,,,,
15/02/2020 2:45:00 AM,0,0,0,0,,,,,
15/02/2020 2:30:00 AM,0,0,0,0,,,,,
15/02/2020 2:15:00 AM,0,0,0,0,,,,,
15/02/2020 2:00:00 AM,0,0,0,0,,,,,
15/02/2020 1:45:00 AM,0,0,0,0,,,,,
15/02/2020 1:30:00 AM,0,0,0,0,,,,,
15/02/2020 1:15:00 AM,0,0,0,0,,,,,
15/02/2020 1:00:00 AM,0,0,0,0,,,,,
15/02/2020 12:45:00 AM,0,0,0,0,,,,,
15/02/2020 12:30:00 AM,0,0,0,0,,,,,
15/02/2020 12:15:00 AM,0,0,0,0,,,,,
15/02/2020 12:00:00 AM,0,0,0,0,,,,,
14/02/2020 11:45:00 PM,0,0,0,0,,,,,
14/02/2020 11:30:00 PM,0,0,0,0,,,,,
14/02/2020 11:15:00 PM,0,0,0,0,,,,,
14/02/2020 11:00:00 PM,0,0,0,0,,,,,
14/02/2020 10:45:00 PM,0,0,0,0,,,,,
14/02/2020 10:30:00 PM,0,0,0,0,,,,,
14/02/2020 10:15:00 PM,0,0,0,0,,,,,
14/02/2020 10:00:00 PM,0,0,0,0,,,,,
14/02/2020 9:45:00 PM,0,0,0,0,,,,,
14/02/2020 9:30:00 PM,0,0,0,0,,,,,
14/02/2020 9:15:00 PM,0,0,0,0,,,,,
14/02/2020 9:00:00 PM,0,0,0,0,,,,,
14/02/2020 8:45:00 PM,0,0,0,0,,,,,
14/02/2020 8:30:00 PM,0,0,0,0,,,,,
14/02/2020 8:15:00 PM,0,0,0,0,,,,,
14/02/2020 8:00:00 PM,0,0,0,0,,,,,
14/02/2020 7:45:00 PM,0,0,0,0,,,,,
14/02/2020 7:30:00 PM,0,0,0,0,,,,,
14/02/2020 7:15:00 PM,0.05,0.09,0.2,0.36,,,,,
14/02/2020 7:00:00 PM,0.11,0.19,0.44,0.76,,,,,
14/02/2020 6:45:00 PM,0.22,0.39,0.88,1.56,,,,,
14/02/2020 6:30:00 PM,0.13,0.22,0.52,0.88,,,,,
14/02/2020 6:15:00 PM,0.2,0.33,0.8,1.32,,,,,
14/02/2020 6:00:00 PM,0.23,0.36,0.92,1.44,,,,,
14/02/2020 5:45:00 PM,0.27,0.41,1.08,1.64,,,,,
14/02/2020 5:30:00 PM,0.28,0.41,1.12,1.64,,,,,
14/02/2020 5:15:00 PM,0.3,0.45,1.2,1.8,,,,,
14/02/2020 5:00:00 PM,0.25,0.39,1,1.56,,,,,
14/02/2020 4:45:00 PM,0.35,0.53,1.4,2.12,,,,,
14/02/2020 4:30:00 PM,0.53,0.8,2.12,3.2,,,,,
14/02/2020 4:15:00 PM,0.65,1,2.6,4,,,,,
14/02/2020 4:00:00 PM,0.66,1.05,2.64,4.2,,,,,
14/02/2020 3:45:00 PM,0.15,0.23,0.6,0.92,,,,,
14/02/2020 3:30:00 PM,0.23,0.39,0.92,1.56,,,,,
14/02/2020 3:15:00 PM,0.51,0.8,2.04,3.2,,,,,
14/02/2020 3:00:00 PM,0.63,0.91,2.52,3.64,,,,,
14/02/2020 2:45:00 PM,1.88,2.92,7.52,11.68,,,,,
14/02/2020 2:30:00 PM,2.39,3.75,9.56,15,,,,,
14/02/2020 2:15:00 PM,1.1,1.81,4.4,7.24,,,,,
14/02/2020 2:00:00 PM,0.7,1.13,2.8,4.52,,,,,
14/02/2020 1:45:00 PM,1.98,2.75,7.92,11,,,,,
14/02/2020 1:30:00 PM,4.98,7.67,19.92,30.68,,,,,
14/02/2020 1:15:00 PM,8.1,13.91,32.4,55.64,,,,,
14/02/2020 1:00:00 PM,5.79,10.88,23.16,43.52,,,,,
14/02/2020 12:45:00 PM,12.8,20.73,51.2,82.92,,,,,
14/02/2020 12:30:00 PM,9.2,14.55,36.8,58.2,,,,,
14/02/2020 12:15:00 PM,10.63,17.05,42.52,68.2,,,,,
14/02/2020 12:00:00 PM,13.58,21.48,54.32,85.92,,,,,
14/02/2020 11:45:00 AM,11.45,18.23,45.8,72.92,,,,,
14/02/2020 11:30:00 AM,13.29,20.59,53.16,82.36,,,,,
14/02/2020 11:15:00 AM,6.76,11.09,27.04,44.36,,,,,
14/02/2020 11:00:00 AM,5.95,9.63,23.8,38.52,,,,,
14/02/2020 10:45:01 AM,7.76,13.19,31.04,52.76,,,,,
14/02/2020 10:45:00 AM,7.76,16.66,31.04,66.64,,,,,
14/02/2020 10:30:00 AM,9.62,16.66,38.48,66.64,,,,,
14/02/2020 10:15:00 AM,10.7,18.98,42.8,75.92,,,,,
14/02/2020 10:00:00 AM,9.63,17.27,38.52,69.08,,,,,
14/02/2020 9:45:00 AM,8.88,15.86,35.52,63.44,,,,,
14/02/2020 9:30:00 AM,8.22,14.7,32.88,58.8,,,,,
14/02/2020 9:15:00 AM,7.46,13.56,29.84,54.24,,,,,
14/02/2020 9:00:00 AM,6.95,12.42,27.8,49.68,,,,,
14/02/2020 8:45:00 AM,5.56,9.61,22.24,38.44,,,,,
14/02/2020 8:30:00 AM,4.66,7.77,18.64,31.08,,,,,
14/02/2020 8:15:00 AM,4.27,7.11,17.08,28.44,,,,,
14/02/2020 8:00:00 AM,2.8,4.84,11.2,19.36,,,,,
14/02/2020 7:45:00 AM,2.7,4.36,10.8,17.44,,,,,
14/02/2020 7:30:00 AM,1.96,3,7.84,12,,,,,
14/02/2020 7:15:00 AM,1.19,1.77,4.76,7.08,,,,,
14/02/2020 7:00:00 AM,0.83,1.06,3.32,4.24,,,,,
14/02/2020 6:45:00 AM,0.49,0.59,1.96,2.36,,,,,
14/02/2020 6:30:00 AM,0.2,0.28,0.8,1.12,,,,,
14/02/2020 6:15:00 AM,0.01,0,0.04,0,,,,,
14/02/2020 6:00:00 AM,0,0,0,0,,,,,
14/02/2020 5:45:00 AM,0,0,0,0,,,,,
14/02/2020 5:30:00 AM,0,0,0,0,,,,,
14/02/2020 5:15:00 AM,0,0,0,0,,,,,
14/02/2020 5:00:00 AM,0,0,0,0,,,,,
14/02/2020 4:45:00 AM,0,0,0,0,,,,,
14/02/2020 4:30:00 AM,0,0,0,0,,,,,
14/02/2020 4:15:00 AM,0,0,0,0,,,,,
14/02/2020 4:00:00 AM,0,0,0,0,,,,,
14/02/2020 3:45:00 AM,0,0,0,0,,,,,
14/02/2020 3:30:00 AM,0,0,0,0,,,,,
14/02/2020 3:15:00 AM,0,0,0,0,,,,,
14/02/2020 3:00:00 AM,0,0,0,0,,,,,
14/02/2020 2:45:00 AM,0,0,0,0,,,,,
14/02/2020 2:30:00 AM,0,0,0,0,,,,,
14/02/2020 2:15:00 AM,0,0,0,0,,,,,
14/02/2020 2:00:00 AM,0,0,0,0,,,,,
14/02/2020 1:45:00 AM,0,0,0,0,,,,,
14/02/2020 1:30:00 AM,0,0,0,0,,,,,
14/02/2020 1:15:00 AM,0,0,0,0,,,,,
14/02/2020 1:00:00 AM,0,0,0,0,,,,,
14/02/2020 12:45:00 AM,0,0,0,0,,,,,
14/02/2020 12:30:00 AM,0,0,0,0,,,,,
14/02/2020 12:15:00 AM,0,0,0,0,,,,,
14/02/2020 12:00:00 AM,0,0,0,0,,,,,
13/02/2020 11:45:00 PM,0,0,0,0,,,,,
13/02/2020 11:30:00 PM,0,0,0,0,,,,,
13/02/2020 11:15:00 PM,0,0,0,0,,,,,
13/02/2020 11:00:00 PM,0,0,0,0,,,,,
13/02/2020 10:45:00 PM,0,0,0,0,,,,,
13/02/2020 10:30:00 PM,0,0,0,0,,,,,
13/02/2020 10:15:00 PM,0,0,0,0,,,,,
13/02/2020 10:00:00 PM,0,0,0,0,,,,,
13/02/2020 9:45:00 PM,0,0,0,0,,,,,
13/02/2020 9:30:00 PM,0,0,0,0,,,,,
13/02/2020 9:15:00 PM,0,0,0,0,,,,,
13/02/2020 9:00:00 PM,0,0,0,0,,,,,
13/02/2020 8:45:00 PM,0,0,0,0,,,,,
13/02/2020 8:30:00 PM,0,0,0,0,,,,,
13/02/2020 8:15:00 PM,0,0,0,0,,,,,
13/02/2020 8:00:00 PM,0,0,0,0,,,,,
13/02/2020 7:45:00 PM,0.05,0.06,0.2,0.24,,,,,
13/02/2020 7:30:00 PM,0.23,0.28,0.92,1.12,,,,,
13/02/2020 7:15:00 PM,0.48,0.47,1.92,1.88,,,,,
13/02/2020 7:00:00 PM,0.7,0.69,2.8,2.76,,,,,
13/02/2020 6:45:00 PM,1.77,1.34,7.08,5.36,,,,,
13/02/2020 6:30:00 PM,2.29,2.34,9.16,9.36,,,,,
13/02/2020 6:15:00 PM,3.23,3.67,12.92,14.68,,,,,
13/02/2020 6:00:00 PM,4.55,5.3,18.2,21.2,,,,,
13/02/2020 5:45:00 PM,5.27,6.98,21.08,27.92,,,,,
13/02/2020 5:30:00 PM,5.93,8.73,23.72,34.92,,,,,
13/02/2020 5:15:00 PM,6.67,10.38,26.68,41.52,,,,,
13/02/2020 5:00:00 PM,7.17,11.91,28.68,47.64,,,,,
13/02/2020 4:45:00 PM,7.8,13.42,31.2,53.68,,,,,
13/02/2020 4:30:00 PM,8.47,14.88,33.88,59.52,,,,,
13/02/2020 4:15:00 PM,9.2,16.14,36.8,64.56,,,,,
13/02/2020 4:00:00 PM,9.9,17.31,39.6,69.24,,,,,
13/02/2020 3:45:00 PM,9.65,17.06,38.6,68.24,,,,,
13/02/2020 3:30:00 PM,11.15,19.39,44.6,77.56,,,,,
13/02/2020 3:15:00 PM,11.78,20.33,47.12,81.32,,,,,
13/02/2020 3:00:00 PM,12.2,21.13,48.8,84.52,,,,,
13/02/2020 2:45:00 PM,12.57,21.55,50.28,86.2,,,,,
13/02/2020 2:30:00 PM,13.01,22.02,52.04,88.08,,,,,
13/02/2020 2:15:00 PM,13.08,22.02,52.32,88.08,,,,,
13/02/2020 2:00:00 PM,13.96,22.84,55.84,91.36,,,,,
13/02/2020 1:45:00 PM,12.19,19.77,48.76,79.08,,,,,
13/02/2020 1:30:00 PM,12.3,19.67,49.2,78.68,,,,,
13/02/2020 1:15:00 PM,14.84,23.52,59.36,94.08,,,,,
13/02/2020 1:00:00 PM,11.54,18.97,46.16,75.88,,,,,
13/02/2020 12:45:00 PM,13.84,22.97,55.36,91.88,,,,,
13/02/2020 12:30:00 PM,13.48,22.48,53.92,89.92,,,,,
13/02/2020 12:15:00 PM,13.51,22.61,54.04,90.44,,,,,
13/02/2020 12:00:00 PM,13.13,22.2,52.52,88.8,,,,,
13/02/2020 11:45:00 AM,12.95,22,51.8,88,,,,,
13/02/2020 11:30:00 AM,12.7,21.67,50.8,86.68,,,,,
13/02/2020 11:15:00 AM,12.3,21.38,49.2,85.52,,,,,
13/02/2020 11:00:00 AM,12.05,21.08,48.2,84.32,,,,,
13/02/2020 10:45:00 AM,11.57,20.31,46.28,81.24,,,,,
13/02/2020 10:30:00 AM,10.93,19.39,43.72,77.56,,,,,
13/02/2020 10:15:00 AM,10.38,18.66,41.52,74.64,,,,,
13/02/2020 10:00:00 AM,9.89,17.7,39.56,70.8,,,,,
13/02/2020 9:45:00 AM,9.27,16.66,37.08,66.64,,,,,
13/02/2020 9:30:00 AM,8.56,15.5,34.24,62,,,,,
13/02/2020 9:15:00 AM,6.88,12.66,27.52,50.64,,,,,
13/02/2020 9:00:00 AM,7.24,13,28.96,52,,,,,
13/02/2020 8:45:00 AM,6.5,11.17,26,44.68,,,,,
13/02/2020 8:30:00 AM,5.82,9.67,23.28,38.68,,,,,
13/02/2020 8:15:00 AM,4.73,7.88,18.92,31.52,,,,,
13/02/2020 8:00:00 AM,3.46,6,13.84,24,,,,,
13/02/2020 7:45:00 AM,2.75,4.31,11,17.24,,,,,
13/02/2020 7:30:00 AM,1.94,2.67,7.76,10.68,,,,,
13/02/2020 7:15:00 AM,1.13,1.44,4.52,5.76,,,,,
13/02/2020 7:00:00 AM,0.75,0.8,3,3.2,,,,,
13/02/2020 6:45:00 AM,0.52,0.48,2.08,1.92,,,,,
13/02/2020 6:30:00 AM,0.2,0.25,0.8,1,,,,,
13/02/2020 6:15:00 AM,0.02,0.02,0.08,0.08,,,,,
13/02/2020 6:00:00 AM,0,0,0,0,,,,,
13/02/2020 5:45:00 AM,0,0,0,0,,,,,
13/02/2020 5:30:00 AM,0,0,0,0,,,,,
13/02/2020 5:15:00 AM,0,0,0,0,,,,,
13/02/2020 5:00:00 AM,0,0,0,0,,,,,
13/02/2020 4:45:00 AM,0,0,0,0,,,,,
13/02/2020 4:30:00 AM,0,0,0,0,,,,,
13/02/2020 4:15:00 AM,0,0,0,0,,,,,
13/02/2020 4:00:00 AM,0,0,0,0,,,,,
13/02/2020 3:45:00 AM,0,0,0,0,,,,,
13/02/2020 3:30:00 AM,0,0,0,0,,,,,
13/02/2020 3:15:00 AM,0,0,0,0,,,,,
13/02/2020 3:00:00 AM,0,0,0,0,,,,,
13/02/2020 2:45:00 AM,0,0,0,0,,,,,
13/02/2020 2:30:00 AM,0,0,0,0,,,,,
13/02/2020 2:15:00 AM,0,0,0,0,,,,,
13/02/2020 2:00:00 AM,0,0,0,0,,,,,
13/02/2020 1:45:00 AM,0,0,0,0,,,,,
13/02/2020 1:30:00 AM,0,0,0,0,,,,,
13/02/2020 1:15:00 AM,0,0,0,0,,,,,
13/02/2020 1:00:00 AM,0,0,0,0,,,,,
13/02/2020 12:45:00 AM,0,0,0,0,,,,,
13/02/2020 12:30:00 AM,0,0,0,0,,,,,
13/02/2020 12:15:00 AM,0,0,0,0,,,,,
13/02/2020 12:00:00 AM,0,0,0,0,,,,,
12/2/2020 23:45,0,0,0,0,,,,,
12/2/2020 23:30,0,0,0,0,,,,,
12/2/2020 23:15,0,0,0,0,,,,,
12/2/2020 23:00,0,0,0,0,,,,,
12/2/2020 22:45,0,0,0,0,,,,,
12/2/2020 22:30,0,0,0,0,,,,,
12/2/2020 22:15,0,0,0,0,,,,,
12/2/2020 22:00,0,0,0,0,,,,,
12/2/2020 21:45,0,0,0,0,,,,,
12/2/2020 21:30,0,0,0,0,,,,,
12/2/2020 21:15,0,0,0,0,,,,,
12/2/2020 21:00,0,0,0,0,,,,,
12/2/2020 20:45,0,0,0,0,,,,,
12/2/2020 20:30,0,0,0,0,,,,,
12/2/2020 20:15,0,0,0,0,,,,,
12/2/2020 20:00,0.01,0,0.04,0,,,,,
12/2/2020 19:45,0.08,0.09,0.32,0.36,,,,,
12/2/2020 19:30,0.27,0.33,1.08,1.32,,,,,
12/2/2020 19:15,0.59,0.53,2.36,2.12,,,,,
12/2/2020 19:00,1.13,0.78,4.52,3.12,,,,,
12/2/2020 18:45,1.2,1.13,4.8,4.52,,,,,
12/2/2020 18:30,1.88,1.97,7.52,7.88,,,,,
12/2/2020 18:15,2.4,2.81,9.6,11.24,,,,,
12/2/2020 18:00,4.29,5,17.16,20,,,,,
12/2/2020 17:45,2.46,3.36,9.84,13.44,,,,,
12/2/2020 17:30,6.15,9.05,24.6,36.2,,,,,
12/2/2020 17:15,5.11,8.05,20.44,32.2,,,,,
12/2/2020 17:00,5.02,8.64,20.08,34.56,,,,,
12/2/2020 16:45,6.52,10.81,26.08,43.24,,,,,
12/2/2020 16:30,6.67,11.41,26.68,45.64,,,,,
12/2/2020 16:15,8.17,13.98,32.68,55.92,,,,,
